231,0.722513,26358,329,191
232,0.687831,24570,319,189
233,0.661458,24384,319,192
234,0.623711,23474,315,194
235,0.6,22815,312,195
236,0.603093,22698,311,194
237,0.609375,22464,309,192
238,0.608466,21735,304,189
239,0.61828,21390,301,186
240,0.63388,21228,299,183
241,0.626374,20748,296,182
242,0.642458,20585,294,179
243,0.649718,20355,292,177
244,0.464,7250,183,125
245,0.456,7125,182,125
246,0.44,6875,180,125
247,0.441667,6360,173,120
248,0.386555,5474,165,119
250,0.472222,5508,159,108
251,0.457143,5040,153,105
252,0.52,5200,152,100
257,0.546392,5141,150,97
