171,0.798942,28539,340,189
172,0.808511,28576,340,188
173,0.776596,27448,334,188
174,0.754098,25254,321,183
175,0.802198,26572,328,182
176,0.811111,26280,326,180
177,0.821229,26313,326,179
178,0.820225,25988,324,178
179,0.821839,24882,317,174
180,0.848837,25112,318,172
181,0.83908,25404,320,174
182,0.854651,25284,319,172
183,0.869822,24843,316,169
184,0.890909,24255,312,165
185,0.91411,24287,312,163
186,0.908537,24436,313,164
187,0.925926,24300,312,162
188,0.993711,25122,317,159
189,1.01923,24804,315,156
190,0.967949,23556,307,156
191,0.967105,22344,299,152
192,0.94702,21593,294,151
193,0.959459,21016,290,148
194,0.986111,20448,286,144
195,1,19600,280,140
196,1,7744,176,88
197,1.04444,8460,184,90
198,1.06849,5694,151,73
199,1.23944,6248,159,71
200,1.58621,5336,150,58
