171,0.626667,31725,366,225
172,0.60177,30736,362,226
173,0.567686,29770,359,229
174,0.585153,30686,363,229
175,0.590308,30418,361,227
176,0.6,30375,360,225
177,0.546667,27675,348,225
178,0.55157,27429,346,223
179,0.520362,25415,336,221
180,0.556561,27183,344,221
181,0.559091,27060,343,220
182,0.576037,27125,342,217
183,0.586854,26625,338,213
184,0.473684,20691,308,209
185,0.580952,25620,332,210
186,0.551948,13090,239,154
187,0.522581,12555,236,155
188,0.477124,11169,226,153
189,0.480263,11096,225,152
190,0.486667,10950,223,150
191,0.514286,10080,212,140
192,0.514286,10080,212,140
193,0.588235,10880,216,136
194,0.503704,9180,203,135
195,1.11268,5609,150,71
196,0.587302,9324,200,126
197,0.564516,8680,194,124
198,0.632,9875,204,125
199,0.675,9720,201,120
200,0.544218,11760,227,147
201,0.705357,8848,191,112
202,0.555556,11520,224,144
203,0.569231,9620,204,130
204,0.921569,9588,196,102
205,0.94898,9114,191,98
206,0.969388,9310,193,98
207,0.946237,8184,181,93
208,0.989011,8190,181,91
209,1.08046,8178,181,87
213,1.03191,9118,191,94
214,0.978947,8835,188,95
215,1.53623,7314,175,69
216,0.945205,5037,142,73
217,1.58333,8208,186,72
218,1.09091,6468,161,77
219,1.18056,6120,157,72
220,1.34483,10179,204,87
221,1.23404,10904,210,94
222,1.20879,10010,201,91
224,1.30682,10120,203,88
225,1.21978,10101,202,91
226,1.34483,10179,204,87
228,1.14085,5751,152,71
229,1.54667,8700,191,75
231,1.56757,8584,190,74
232,1.45946,7992,182,74
233,1.13235,5236,145,68
234,1.61644,8614,191,73
235,1.16667,5082,143,66
236,1.54167,7992,183,72
237,1.45902,5429,150,61
238,1.22222,4851,140,63
239,1.56757,8584,190,74
241,1.56944,8136,185,72
242,1.51351,8288,186,74
244,1.46667,8250,185,75
245,1.45333,8175,184,75
246,1.58333,8208,186,72
247,1.45333,8175,184,75
250,1.48649,8140,184,74
255,1.61111,8352,188,72
256,1.55405,8510,189,74
260,1.48649,8140,184,74
