91,0.421875,43200,455,320
92,0.411411,45621,470,333
93,0.43949,43332,452,314
94,0.450479,44133,454,313
95,0.463259,45385,458,313
96,0.451613,43400,450,310
97,0.466667,42000,440,300
98,0.488055,41899,436,293
99,0.544828,45820,448,290
100,0.579861,48096,455,288
101,0.614841,49242,457,283
102,0.596491,48450,455,285
103,0.611511,47260,448,278
104,0.625455,47300,447,275
105,0.637363,47502,447,273
106,0.672932,47614,445,266
107,0.679245,47700,445,265
108,0.696154,47060,441,260
109,0.720472,46482,437,254
110,0.73494,45567,432,249
111,0.756098,45756,432,246
112,0.793991,43105,418,233
113,0.807018,41952,412,228
114,0.861111,40176,402,216
115,0.851163,39345,398,215
116,0.888889,38088,391,207
117,0.920398,37185,386,201
118,0.94359,35880,379,195
119,0.95288,34762,373,191
120,0.957219,33473,366,187
121,0.983425,32218,359,181
122,0.99435,31152,353,177
123,1.01156,30275,348,173
124,1.02353,29580,344,170
125,1.04819,28884,340,166
126,1.06135,28199,336,163
127,1.0679,28026,335,162
128,1.07547,27189,330,159
129,1.09554,27004,329,157
130,1.08333,26364,325,156
131,1.07051,26052,323,156
132,1.09032,26195,324,155
133,1.08974,26520,326,156
134,1.08333,26364,325,156
135,1.04375,26720,327,160
136,1.09677,26350,325,155
137,1.0828,26690,327,157
138,1.04938,27540,332,162
139,1.08974,26520,326,156
140,1.09615,26676,327,156
141,1.07742,25885,322,155
142,1.08387,26040,323,155
143,1.09032,26195,324,155
144,1.09091,25872,322,154
145,1.09091,25872,322,154
146,1.09677,26350,325,155
147,1.09032,26195,324,155
148,1.07742,25885,322,155
149,1.09677,26350,325,155
