151,0.278846,48256,532,416
152,0.332536,58102,557,418
153,0.323383,52260,532,402
154,0.324582,56984,555,419
155,0.303614,52290,541,415
156,0.293399,49080,529,409
157,0.318408,51456,530,402
158,0.306533,48556,520,398
159,0.321078,53448,539,408
160,0.326633,51740,528,398
161,0.386842,55860,527,380
162,0.347826,53176,527,391
163,0.395604,52416,508,364
164,0.397759,50694,499,357
165,0.413223,54450,513,363
166,0.43804,52744,499,347
167,0.514881,58128,509,336
168,0.538462,56875,500,325
169,0.55836,56109,494,317
170,0.596667,53700,479,300
171,0.611684,51798,469,291
172,0.629893,49737,458,281
173,0.653285,49046,453,274
174,0.674157,48060,447,267
175,0.688462,46540,439,260
176,0.715415,45793,434,253
177,0.722892,44820,429,249
178,0.736626,43497,422,243
179,0.756303,42840,418,238
180,0.774892,41349,410,231
181,0.789474,41040,408,228
182,0.807175,40140,403,223
183,0.807175,40140,403,223
184,0.665138,31610,363,218
185,0.663594,31248,361,217
186,0.669767,30960,359,215
187,0.688679,30952,358,212
188,0.690476,30450,355,210
189,0.695238,30660,356,210
190,0.704762,31080,358,210
191,0.719048,31710,361,210
192,0.719048,31710,361,210
193,0.71564,31861,362,211
194,0.70892,32163,364,213
195,0.679245,30528,356,212
196,0.707547,31800,362,212
197,0.685446,31098,359,213
198,0.67757,31030,359,214
199,0.668224,30602,357,214
200,0.648148,30240,356,216
201,0.621622,30636,360,222
202,0.524664,26091,340,223
203,0.517699,26442,343,226
204,0.536797,28644,355,231
205,0.50211,28203,356,237
206,0.491667,28320,358,240
207,0.513043,27140,348,230
208,0.504274,27612,352,234
209,0.4875,28080,357,240
210,0.477551,28665,362,245
211,0.456349,28980,367,252
212,0.467433,31842,383,261
213,0.481203,34048,394,266
214,0.481618,35632,403,272
215,0.453901,36096,410,282
216,0.442907,36992,417,289
217,0.429054,37592,423,296
218,0.441176,41310,441,306
219,0.459119,46428,464,318
220,0.446483,47742,473,327
221,0.610895,40349,414,257
222,0.578544,39411,412,261
223,0.713615,32376,365,213
224,0.787879,30888,354,198
225,0.768116,32913,366,207
226,0.716279,33110,369,215
227,0.703349,30723,356,209
228,0.669856,29260,349,209
229,0.615741,28728,349,216
230,0.632558,29240,351,215
231,0.59292,30284,360,226
232,0.59375,29792,357,224
233,0.6,29040,352,220
234,0.613636,29700,355,220
235,0.622727,30140,357,220
