18,2.54,25400,354,100
19,1.57143,4928,144,56
21,3.89109,39693,494,101
22,1.2,7680,176,80
23,1.15663,7968,179,83
24,1.14286,8064,180,84
25,1.07609,9108,191,92
26,0.517073,21730,311,205
27,0.507177,22154,315,209
28,0.488479,23002,323,217
29,0.46696,24062,333,227
30,0.438017,25652,348,242
31,0.420635,26712,358,252
32,0.40458,27772,368,262
33,0.394052,28514,375,269
34,0.854839,13144,230,124
35,0.751773,14946,247,141
36,0.726027,15476,252,146
37,0.731034,15370,251,145
38,0.679487,16536,262,156
39,0.677419,16275,260,155
40,0.652174,16905,266,161
41,0.45993,37884,419,287
42,0.640244,17220,269,164
43,0.652174,16905,266,161
44,0.648148,17010,267,162
45,0.617647,17850,275,170
46,0.387454,28455,376,271
47,0.387454,28455,376,271
48,0.386029,28560,377,272
49,0.388489,30024,386,278
50,0.393502,30193,386,277
51,0.413669,31970,393,278
52,0.439189,38480,426,296
53,0.628743,17535,272,167
54,0.606936,18165,278,173
55,0.485816,38634,419,282
56,0.484099,38771,420,283
57,0.484211,39330,423,285
58,0.491228,39900,425,285
59,0.485915,39192,422,284
60,0.503497,41184,430,286
61,0.479365,47565,466,315
62,0.503472,41760,433,288
63,0.508651,42483,436,289
64,0.503497,41184,430,286
65,0.519298,42180,433,285
66,0.524823,41736,430,282
67,0.530249,41869,430,281
68,0.56993,46618,449,286
69,0.535461,42582,433,282
70,0.551237,44148,439,283
71,0.553957,42812,432,278
72,0.558304,44714,441,283
73,0.567857,44520,439,280
74,0.56383,44838,441,282
75,0.57971,44160,436,276
76,0.57554,44480,438,278
77,0.57971,44160,436,276
78,0.587591,44114,435,274
79,0.574545,43450,433,275
80,0.597015,42880,428,268
81,0.621723,44322,433,267
82,0.673387,41416,415,248
83,0.633858,40894,415,254
84,0.625,46240,442,272
85,0.710638,39245,402,235
86,0.710084,40222,407,238
87,0.708861,39816,405,237
88,0.904348,47840,438,230
89,0.703057,36869,390,229
90,0.720721,35520,382,222
91,0.768868,34556,375,212
92,0.795,31800,359,200
93,0.79,31600,358,200
94,0.538462,9100,200,130
95,0.827957,28644,340,186
96,0.542636,9030,199,129
97,0.637795,10287,208,127
98,3.24,32400,424,100
99,0.721739,9545,198,115
100,4.37374,42867,532,99
101,0.612069,8236,187,116
102,0.769231,10530,207,117
103,1.72,9675,204,75
104,0.73913,9775,200,115
105,0.79646,10170,203,113
106,0.775862,10440,206,116
107,0.789474,10260,204,114
108,0.8,10580,207,115
109,0.810811,9990,201,111
110,0.803571,10080,202,112
111,0.721739,9545,198,115
112,0.763636,9240,194,110
113,1.10692,27984,335,159
114,1.22603,26134,325,146
115,3.08889,6255,184,45
116,2.95745,6533,186,47
117,2.7451,7140,191,51
118,2.68519,7830,199,54
119,2.61224,6272,177,49
120,2.02083,4656,145,48
121,1.78182,5390,153,55
122,1.90769,8060,189,65
123,2.06383,4559,144,47
124,1.83019,5141,150,53
125,2.1,5250,155,50
126,2.1,5250,155,50
127,1.90196,4947,148,51
130,3.12821,4758,161,39
131,3.07143,5418,171,42
132,3.025,4840,161,40
133,2.53659,4264,145,41
134,2.31579,7524,189,57
135,2.88095,5082,163,42
136,1.63158,5301,150,57
137,2.68571,3290,129,35
138,1.95833,4512,142,48
140,1.79487,2730,109,39
153,2.59375,23904,345,96
165,0.973333,5475,148,75
171,2.61111,7614,195,54
172,4.06061,39798,501,99
173,1.47561,9922,203,82
174,1.91228,6213,166,57
175,1.86885,6954,175,61
176,1.68831,10010,207,77
177,1.83099,9230,201,71
178,1.80282,9088,199,71
179,1.51136,11704,221,88
180,1.5625,10000,205,80
181,1.29897,12222,223,97
182,1.29592,12446,225,98
183,1.34066,11102,213,91
184,0.991803,14762,243,122
185,1.61364,12496,230,88
186,1.40404,13761,238,99
187,2.20588,40800,436,136
188,1.16667,13608,234,108
189,1.38679,15582,253,106
190,1.08411,12412,223,107
191,1.1,13310,231,110
192,1.04464,13104,229,112
193,0.84507,17040,262,142
