0.719298,9348,196,114
2.17822,22220,321,101
0.811111,6570,163,90
1.86885,6954,175,61
1.59091,6930,171,66
1.6129,6200,162,62
2.76536,88605,674,179
0.426036,12168,241,169
0.540323,8308,191,124
0.436464,14299,260,181
0.307229,8466,217,166
0.464706,13430,249,170
1.4,64715,516,215
0.420765,14091,260,183
0.685446,31098,359,213
0.484277,12243,236,159
0.559441,11440,223,143
0.529412,12393,234,153
0.510067,11324,225,149
0.544828,11455,224,145
0.531034,11165,222,145
0.564286,11060,219,140
0.589928,11398,221,139
0.643836,13724,240,146
0.585034,12642,233,147
0.645833,13392,237,144
0.951389,19728,281,144
0.802326,23736,310,172
0.965035,19734,281,143
0.875776,22701,302,161
0.898734,22436,300,158
0.967742,23250,305,155
0.795775,16046,255,142
0.79021,16159,256,143
0.851064,16920,261,141
0.993007,20306,285,143
1.02174,19458,279,138
1.10526,19551,280,133
0.954248,22338,299,153
1.07634,18471,272,131
1.10853,18447,272,129
1.112,17375,264,125
1.112,17375,264,125
1.18699,17958,269,123
1.17355,17182,263,121
1.14167,16440,257,120
1.15833,16680,259,120
1.17797,16402,257,118
1.16949,16284,256,118
1.19492,16638,259,118
1.24786,17082,263,117
1.24576,17346,265,118
1.26957,16790,261,115
1.29204,16498,259,113
1.2439,18819,276,123
1.45714,16065,258,105
1.45794,16692,263,107
1.46667,16170,259,105
1.69231,14014,245,91
1.57831,10873,214,83
1.65823,10349,210,79
1.9125,12240,233,80
1.98734,12403,236,79
1.9375,12400,235,80
2.07895,12008,234,76
2.09333,11775,232,75
2.23944,11289,230,71
2.0303,8844,200,66
2.35821,10586,225,67
2.01282,12246,235,78
2.71264,20532,323,87
1.9,9310,203,70
1.86301,9928,209,73
1.72727,10241,210,77
1.85526,10716,217,76
1.775,11360,222,80
1.87654,12312,233,81
1.91667,13524,245,84
1.55294,11220,217,85
1.525,9760,202,80
1.59722,8280,187,72
1.58333,8208,186,72
1.6,7840,182,70
1.64706,7616,180,68
1.64384,8760,193,73
1.72857,8470,191,70
1.70149,7638,181,67
1.72727,7524,180,66
1.84848,8052,188,66
1.70588,7888,184,68
1.6,7840,182,70
1.59722,8280,187,72
1.71233,9125,198,73
1.61039,9548,201,77
1.5125,9680,201,80
1.46835,9164,195,79
1.36585,9184,194,82
2.81818,27621,378,99
1.48193,10209,206,83
2.61616,25641,358,99
1.27174,10764,209,92
1.10989,9191,192,91
1.22619,8652,187,84
1.19048,8400,184,84
2.76238,28179,380,101
1.55128,9438,199,78
1.49123,4845,142,57
1.44068,5015,144,59
1.43939,6270,161,66
1.41538,5980,157,65
1.51563,6208,161,64
1.51563,6208,161,64
1.65152,7194,175,66
1.50769,6370,163,65
1.47826,7038,171,69
1.49296,7526,177,71
2.84722,14760,277,72
1.1125,7120,169,80
1.26582,7900,179,79
1.43056,7416,175,72
1.82857,8960,198,70
1.37879,6006,157,66
1.87097,7192,178,62
1.75385,7410,179,65
1.60294,7412,177,68
1.46875,6016,158,64
1.35714,9576,198,84
1.33333,11532,217,93
1.22917,11328,214,96
1.13462,12272,222,104
1.12037,13068,229,108
1.0991,13542,233,111
1.06897,14384,240,116
1.0082,15006,245,122
1.76119,7906,185,67
0.363636,4400,150,110
0.709302,5246,147,86
0.34188,4680,157,117
0.539063,8832,197,128
0.513761,6104,165,109
0.470085,6435,172,117
0.226923,15340,319,260
0.226923,15340,319,260
0.250965,16835,324,259
0.259542,17816,330,262
0.277344,18176,327,256
0.280156,18504,329,257
0.293893,20174,339,262
0.307692,20800,340,260
0.387597,25800,358,258
0.417625,28449,370,261
0.387454,28455,376,271
0.3879,30629,390,281
0.397004,28302,373,267
0.398524,29268,379,271
0.414449,28667,372,263
0.386617,27976,373,269
0.402256,28462,373,266
0.414063,27136,362,256
0.417323,26924,360,254
0.426877,27324,361,253
0.447876,30044,375,259
0.483333,27840,356,240
0.49789,27966,355,237
0.502092,28680,359,239
0.666667,37446,395,237
0.701299,37422,393,231
0.745536,37408,391,224
0.78341,36890,387,217
0.822967,35948,381,209
0.861905,38010,391,210
0.860577,37232,387,208
0.651741,26331,332,201
0.881443,33174,365,194
0.909091,31790,357,187
0.960674,30438,349,178
1.00552,32942,363,181
1.02924,30096,347,171
1.1227,29829,346,163
1.06875,27360,331,160
1.11613,26815,328,155
1.17333,26400,326,150
1.22148,27118,331,149
1.09655,23055,304,145
1.26207,26535,328,145
1.39552,25058,321,134
1.06061,18480,272,132
1.04,16250,255,125
0.947761,17018,261,134
1.66372,21244,301,113
1.76147,20928,301,109
1.84762,20370,299,105
1.9901,20301,302,101
2.04082,19600,298,98
2.07071,20295,304,99
2.07071,20295,304,99
2.0495,20907,308,101
2.0495,20907,308,101
2.0396,20806,307,101
1.94118,20196,300,102
1.91089,19493,294,101
1.9,19000,290,100
2.01053,18145,286,95
2.03191,17954,285,94
2.12222,17190,281,90
2.15294,15555,268,85
1.72093,12728,234,86
1.53659,10332,208,82
1.5,11094,215,86
1.47059,10625,210,85
1.6,10240,208,80
1.54878,10414,209,82
1.71429,10164,209,77
1.625,10400,210,80
1.60241,11039,216,83
1.60976,10824,214,82
1.55952,11004,215,84
1.44444,11700,220,90
1.46067,11570,219,89
1.38636,10736,210,88
1.4023,10614,209,87
1.36782,10353,206,87
1.375,10648,209,88
1.39773,10824,211,88
1.375,10648,209,88
1.47674,10922,213,86
1.47126,11136,215,87
1.35632,10266,205,87
1.52941,11050,215,85
1.47674,10922,213,86
1.4382,11392,217,89
1.66667,11760,224,84
1.48235,10710,211,85
1.5119,10668,211,84
1.47674,10922,213,86
1.43023,10578,209,86
1.56627,10790,213,83
1.50617,9882,203,81
1.74074,11421,222,81
1.26829,8528,186,82
1.59524,11256,218,84
1.16667,6048,156,72
1.08219,5767,152,73
1.4125,9040,193,80
1.4557,9085,194,79
1.47126,11136,215,87
1.03261,8740,187,92
1.02151,8835,188,93
0.939394,9207,192,99
1.0404,10197,202,99
0.969697,9504,195,99
0.911765,9486,195,102
0.979592,9408,194,98
0.930693,9494,195,101
0.88785,10165,202,107
0.839286,10528,206,112
0.803419,10998,211,117
0.781513,11067,212,119
0.821429,10304,204,112
0.803279,11956,220,122
0.901515,15708,251,132
0.976744,16254,255,129
0.946565,16244,255,131
0.95,18620,273,140
0.94964,18348,271,139
0.868056,18000,269,144
0.8375,21440,294,160
0.810458,18972,277,153
0.78882,20447,288,161
0.779141,20701,290,163
0.78481,19592,282,158
0.615854,16564,265,164
0.612121,16665,266,165
0.677419,16275,260,155
0.840764,20724,289,157
0.862745,20196,285,153
0.932432,20424,286,148
0.979866,21754,295,149
1.00667,22650,301,150
1.04636,23858,309,151
1.0596,24160,311,151
1.07237,24776,315,152
1.12583,25670,321,151
1.10596,25217,318,151
0.184615,3120,154,130
0.237037,4320,167,135
0.22963,4185,166,135
0.58011,19005,286,181
0.60221,19729,290,181
0.553648,30057,362,233
0.346154,18954,315,234
0.308271,21812,348,266
0.490842,36582,407,273
0.489051,36716,408,274
0.485714,38080,416,280
0.358696,27324,375,276
0.368613,27674,375,274
0.469178,40004,429,292
0.492857,38640,418,280
0.283505,10670,249,194
0.378182,28600,379,275
0.498195,38226,415,277
0.479592,41454,435,294
0.472603,40296,430,292
0.481605,43056,443,299
0.503472,41760,433,288
0.5,42050,435,290
0.5,42632,438,292
0.510274,43508,441,292
0.398773,10595,228,163
0.541872,22330,313,203
0.522491,43639,440,289
0.513245,46810,457,302
0.474138,25520,342,232
1.56587,174682,857,334
0.522337,44232,443,291
0.5189,43941,442,291
0.515464,43650,441,291
0.522491,43639,440,289
0.472103,25630,343,233
0.472103,25630,343,233
0.547038,45059,444,287
0.550523,45346,445,287
0.546713,45662,447,289
0.552083,45792,447,288
0.558621,46980,452,290
0.56446,46494,449,287
0.567657,52116,475,303
0.531148,49410,467,305
0.567474,47396,453,289
0.564014,47107,452,289
0.558219,47596,455,292
0.56446,46494,449,287
0.416031,28558,371,262
0.411321,28885,374,265
0.461864,25724,345,236
0.46383,25615,344,235
0.53617,29610,361,235
0.469828,25288,341,232
0.469828,25288,341,232
0.471861,25179,340,231
0.502304,23653,326,217
0.511737,23217,322,213
0.532338,21507,308,201
0.527638,20895,304,199
0.533333,20280,299,195
0.547368,19760,294,190
0.554286,16975,272,175
0.510638,18048,284,188
0.603774,15264,255,159
0.544304,13588,244,158
2.47945,52852,508,146
0.544304,13588,244,158
0.551282,13416,242,156
0.538462,13104,240,156
1.18487,16779,260,119
1.16379,15660,251,116
1.16667,15162,247,114
0.97479,13804,235,119
1.03448,13920,236,116
0.966387,13685,234,119
0.975,14040,237,120
1.09346,12519,224,107
1.12381,12390,223,105
0.655738,9760,202,122
0.733945,8720,189,109
1.09804,11424,214,102
0.724771,8611,188,109
0.699115,8927,192,113
0.582734,11259,220,139
0.595588,11016,217,136
0.595588,11016,217,136
0.541096,11534,225,146
0.612403,10191,208,129
0.980392,10200,202,102
0.97,9700,197,100
0.857143,8232,182,98
0.928571,8918,189,98
1.02151,8835,188,93
1.03333,8370,183,90
0.686869,6732,167,99
0.68,6800,168,100
0.712766,6298,161,94
0.690722,6499,164,97
0.959596,9405,194,99
1.07407,7047,168,81
0.705263,6365,162,95
0.752809,5963,156,89
1.175,7520,174,80
1.27848,7979,180,79
0.744444,6030,157,90
1.34667,7575,176,75
1.40541,7696,178,74
1.4507,7313,174,71
1.40278,7272,173,72
0.840909,6512,162,88
0.831461,6586,163,89
1.49367,9322,197,79
1.06618,19720,281,136
1.36905,9660,199,84
1.3,8320,184,80
1.24691,8181,182,81
1.25926,8262,183,81
0.736264,6097,158,91
0.728261,6164,159,92
0.992593,18090,269,135
0.807229,5561,150,83
1.02239,18358,271,134
1.05224,18894,275,134
1.44737,8360,186,76
1.32895,7676,177,76
0.807229,5561,150,83
0.87013,5159,144,77
0.848101,5293,146,79
0.930556,4824,139,72
0.858974,5226,145,78
0.87013,5159,144,77
0.87013,5159,144,77
0.882813,14464,241,128
0.889764,14351,240,127
1.78261,8487,192,69
0.603175,9576,202,126
1.33333,3888,126,54
1.30769,7956,180,78
0.768421,6935,168,95
0.784946,6789,166,93
0.744681,6580,164,94
0.769231,6370,161,91
2.70707,26532,367,99
2.54,25400,354,100
1.57143,4928,144,56
3.89109,39693,494,101
1.2,7680,176,80
1.15663,7968,179,83
1.14286,8064,180,84
1.07609,9108,191,92
0.517073,21730,311,205
0.507177,22154,315,209
0.488479,23002,323,217
0.46696,24062,333,227
0.438017,25652,348,242
0.420635,26712,358,252
0.40458,27772,368,262
0.394052,28514,375,269
0.854839,13144,230,124
0.751773,14946,247,141
0.726027,15476,252,146
0.731034,15370,251,145
0.679487,16536,262,156
0.677419,16275,260,155
0.652174,16905,266,161
0.45993,37884,419,287
0.640244,17220,269,164
0.652174,16905,266,161
0.648148,17010,267,162
0.617647,17850,275,170
0.387454,28455,376,271
0.387454,28455,376,271
0.386029,28560,377,272
0.388489,30024,386,278
0.393502,30193,386,277
0.413669,31970,393,278
0.439189,38480,426,296
0.628743,17535,272,167
0.606936,18165,278,173
0.485816,38634,419,282
0.484099,38771,420,283
0.484211,39330,423,285
0.491228,39900,425,285
0.485915,39192,422,284
0.503497,41184,430,286
0.479365,47565,466,315
0.503472,41760,433,288
0.508651,42483,436,289
0.503497,41184,430,286
0.519298,42180,433,285
0.524823,41736,430,282
0.530249,41869,430,281
0.56993,46618,449,286
0.535461,42582,433,282
0.551237,44148,439,283
0.553957,42812,432,278
0.558304,44714,441,283
0.567857,44520,439,280
0.56383,44838,441,282
0.57971,44160,436,276
0.57554,44480,438,278
0.57971,44160,436,276
0.587591,44114,435,274
0.574545,43450,433,275
0.597015,42880,428,268
0.621723,44322,433,267
0.673387,41416,415,248
0.633858,40894,415,254
0.625,46240,442,272
0.710638,39245,402,235
0.710084,40222,407,238
0.708861,39816,405,237
0.904348,47840,438,230
0.703057,36869,390,229
0.720721,35520,382,222
0.768868,34556,375,212
0.795,31800,359,200
0.79,31600,358,200
0.538462,9100,200,130
0.827957,28644,340,186
0.542636,9030,199,129
0.637795,10287,208,127
3.24,32400,424,100
0.721739,9545,198,115
4.37374,42867,532,99
0.612069,8236,187,116
0.769231,10530,207,117
1.72,9675,204,75
0.73913,9775,200,115
0.79646,10170,203,113
0.775862,10440,206,116
0.789474,10260,204,114
0.8,10580,207,115
0.810811,9990,201,111
0.803571,10080,202,112
0.721739,9545,198,115
0.763636,9240,194,110
1.10692,27984,335,159
1.22603,26134,325,146
3.08889,6255,184,45
2.95745,6533,186,47
2.7451,7140,191,51
2.68519,7830,199,54
2.61224,6272,177,49
2.02083,4656,145,48
1.78182,5390,153,55
1.90769,8060,189,65
2.06383,4559,144,47
1.83019,5141,150,53
2.1,5250,155,50
2.1,5250,155,50
1.90196,4947,148,51
3.12821,4758,161,39
3.07143,5418,171,42
3.025,4840,161,40
2.53659,4264,145,41
2.31579,7524,189,57
2.88095,5082,163,42
1.63158,5301,150,57
2.68571,3290,129,35
1.95833,4512,142,48
1.79487,2730,109,39
2.59375,23904,345,96
0.973333,5475,148,75
2.61111,7614,195,54
4.06061,39798,501,99
1.47561,9922,203,82
1.91228,6213,166,57
1.86885,6954,175,61
1.68831,10010,207,77
1.83099,9230,201,71
1.80282,9088,199,71
1.51136,11704,221,88
1.5625,10000,205,80
1.29897,12222,223,97
1.29592,12446,225,98
1.34066,11102,213,91
0.991803,14762,243,122
1.61364,12496,230,88
1.40404,13761,238,99
2.20588,40800,436,136
1.16667,13608,234,108
1.38679,15582,253,106
1.08411,12412,223,107
1.1,13310,231,110
1.04464,13104,229,112
0.84507,17040,262,142
1.08654,11752,217,104
0.916667,10692,207,108
0.945946,11655,216,111
0.875,10976,210,112
0.956522,12650,225,115
0.793388,11616,217,121
0.752066,11011,212,121
0.745902,11102,213,122
0.714286,11340,216,126
0.715385,12090,223,130
0.696296,12690,229,135
0.697674,11610,219,129
0.689922,11481,218,129
0.708661,11430,217,127
0.706349,11214,215,126
0.700787,11303,216,127
0.700787,11303,216,127
0.717742,11036,213,124
0.715447,10824,211,123
0.685039,11049,214,127
0.688,10750,211,125
0.688,10750,211,125
0.658537,9963,204,123
0.677686,9922,203,121
1.68712,44825,438,163
0.578512,8470,191,121
0.565217,7475,180,115
0.52,8125,190,125
0.544,8500,193,125
0.546218,7735,184,119
0.598425,9652,203,127
0.478992,6783,176,119
0.529412,7497,182,119
0.470588,6664,175,119
0.45,6480,174,120
2.375,12312,243,72
0.467626,9035,204,139
0.50365,9453,206,137
0.380597,6834,185,134
0.52381,11319,224,147
0.496855,12561,238,159
0.378205,9204,215,156
0.446541,11289,230,159
0.447059,12920,246,170
1.48649,8140,184,74
0.566667,8160,188,120
0.536,8375,192,125
0.492754,9384,206,138
0.323383,13065,266,201
0.455224,8174,195,134
0.352041,13524,265,196
0.38565,19178,309,223
0.447964,21879,320,221
0.445415,23358,331,229
0.428571,24276,340,238
0.449153,25016,342,236
0.483193,27370,353,238
0.456693,29464,370,254
0.459016,27328,356,244
0.479675,29028,364,246
0.455285,27552,358,246
0.463415,28044,360,246
0.450199,28363,364,251
0.447059,29070,369,255
0.451737,30303,376,259
0.416974,30623,384,271
0.428571,31941,390,273
0.437956,32880,394,274
0.428058,33082,397,278
0.408602,31806,393,279
0.427046,33720,401,281
0.382979,30456,390,282
0.409253,32315,396,281
0.330986,26696,378,284
0.320285,25290,371,281
0.34632,18480,311,231
0.609756,9225,198,123
0.231343,4154,165,134
0.483871,16740,276,186
0.497297,17020,277,185
0.527473,17472,278,182
0.535519,17934,281,183
0.548913,18584,285,184
0.571429,18928,286,182
0.688889,22320,304,180
0.554945,18382,283,182
0.53125,34816,392,256
0.442231,27861,362,251
0.541176,35190,393,255
0.525896,33132,383,251
0.554656,33839,384,247
0.560166,32535,376,241
0.587983,31921,370,233
0.583333,30324,361,228
0.609091,29480,354,220
0.61215,28034,345,214
0.325359,14212,277,209
0.651741,26331,332,201
0.340206,12804,260,194
0.360215,12462,253,186
0.744565,25208,321,184
0.68306,22875,308,183
0.717514,22479,304,177
0.380435,12880,254,184
0.701149,21228,296,174
0.706215,22125,302,177
0.751445,22490,303,173
0.689266,21594,299,177
0.497006,13861,250,167
0.51497,14362,253,167
0.533742,14181,250,163
0.55,14080,248,160
0.77707,19154,279,157
0.811688,19250,279,154
0.802632,18544,274,152
0.825503,18327,272,149
0.863946,18669,274,147
0.879195,19519,280,149
0.878378,19240,278,148
0.884354,19110,277,147
0.902778,18720,274,144
0.895105,18304,271,143
0.907143,17780,267,140
0.9,17640,266,140
0.905797,17250,263,138
0.913043,17388,264,138
0.905797,17250,263,138
0.92029,17526,265,138
0.905109,16988,261,137
0.927007,17399,264,137
0.918519,16740,259,135
0.928058,17931,268,139
0.903448,18995,276,145
0.964539,19176,277,141
0.978873,19738,281,142
0.959184,20727,288,147
0.986301,21024,290,146
0.986577,21903,296,149
1.02027,22348,299,148
1.03401,22344,299,147
1.07042,21584,294,142
1.07692,22022,297,143
1.0922,21714,295,141
1.12782,19950,283,133
1.05755,20433,286,139
1.0365,19454,279,137
1.06818,18612,273,132
1.01389,21024,290,144
1.09023,19285,278,133
1.13492,18018,269,126
1.01418,20163,284,141
1.1371,17484,265,124
1.168,18250,271,125
1.07576,18744,274,132
1.21311,18056,270,122
1.19355,18352,272,124
1.20968,18600,274,124
1.21951,18450,273,123
1.216,19000,277,125
1.30833,18840,277,120
1.26446,18513,274,121
1.34211,17442,267,114
1.3964,17205,266,111
1.46296,17064,266,108
1.08491,12190,221,106
1.18627,12342,223,102
1.15238,12705,226,105
1.11009,13189,230,109
1.0885,13899,236,113
1.14159,14577,242,113
1.16964,14672,243,112
0.808696,10695,208,115
1.17241,15776,252,116
0.789916,11186,213,119
0.918182,11110,211,110
0.909091,11000,210,110
0.95283,10706,207,106
0.962264,10812,208,106
0.981132,11024,210,106
0.990385,10712,207,104
1,10404,204,102
1.0202,9999,200,99
0.928571,8918,189,98
1.07229,7387,172,83
0.963415,6478,161,82
0.902439,6068,156,82
0.864198,5670,151,81
0.45082,26840,354,244
0.454545,26620,352,242
0.460581,26751,352,241
0.446721,26596,353,244
0.473251,27945,358,243
0.463115,27572,357,244
0.45082,26840,354,244
0.450199,28363,364,251
0.444,27750,361,250
0.447154,27060,356,246
0.46748,28290,361,246
0.457143,27440,357,245
0.473251,27945,358,243
0.485477,28197,358,241
0.588235,24480,324,204
0.506276,28919,360,239
0.338983,18880,316,236
0.547414,29464,359,232
0.334783,17710,307,230
0.378855,19522,313,227
0.340708,17402,303,226
0.336323,16725,298,223
0.375566,18343,304,221
0.388128,18615,304,219
0.540084,30336,365,237
0.356808,16188,289,213
0.376404,11926,245,178
0.354067,15466,283,209
0.437037,7965,194,135
0.431507,9198,209,146
0.365854,9840,224,164
0.388571,11900,243,175
0.375691,12308,249,181
0.290503,9308,231,179
