2,1.97203,40326,425,143
8,0.398773,10595,228,163
9,0.211765,6120,206,170
10,0.198895,6516,217,181
12,0.214815,3915,164,135
13,0.19697,3432,158,132
14,0.371859,14726,273,199
15,0.198473,3406,157,131
16,1.09709,11639,216,103
17,1.07619,11865,218,105
18,0.615385,23400,315,195
19,0.606061,23760,318,198
20,0.6,24000,320,200
21,0.538117,26760,343,223
22,0.510638,28200,355,235
23,0.491803,29280,364,244
24,0.458015,31440,382,262
25,0.448669,31034,381,263
26,0.76257,97734,631,358
27,0.307116,21894,349,267
28,2.29167,33000,395,120
29,0.310861,22161,350,267
30,0.308271,21812,348,266
31,0.293907,22878,361,279
32,0.288732,23288,366,284
33,0.4,34810,413,295
34,0.275168,24436,380,298
35,0.261146,25748,396,314
36,0.261146,25748,396,314
37,0.363057,35796,428,314
38,0.261146,25748,396,314
39,0.308917,30458,411,314
40,0.353503,34854,425,314
41,0.437107,44202,457,318
42,0.335443,33496,422,316
43,0.328025,32342,417,314
44,0.33758,33284,420,314
45,0.325879,31926,415,313
46,0.308917,30458,411,314
47,0.302548,29830,409,314
48,0.302548,29830,409,314
49,0.347134,34226,423,314
50,0.341693,34771,428,319
51,0.345048,33804,421,313
52,0.351438,34430,423,313
53,0.345048,33804,421,313
54,0.671348,85084,595,356
55,0.347267,33588,419,311
56,1.51319,263127,1048,417
57,0.441441,48951,480,333
58,0.347267,33588,419,311
59,0.346154,33696,420,312
60,0.353698,34210,421,311
61,0.350482,33899,420,311
62,0.350482,33899,420,311
63,0.350482,33899,420,311
64,0.355049,33463,416,307
65,0.348243,34117,422,313
66,0.351792,33156,415,307
67,0.351792,33156,415,307
68,0.358804,32508,409,301
69,0.358804,32508,409,301
70,0.352941,33048,414,306
71,0.395604,29484,381,273
72,0.395604,29484,381,273
73,0.395604,29484,381,273
74,0.39777,28783,376,269
75,0.394052,28514,375,269
76,0.446097,32280,389,269
77,0.395522,28408,374,268
78,0.39924,27615,368,263
79,0.391635,27089,366,263
80,0.389961,26159,360,259
81,0.371648,25317,358,261
82,0.374517,25123,356,259
83,0.367424,25608,361,264
84,0.365759,24158,351,257
85,0.357977,23644,349,257
86,0.350195,23130,347,257
87,0.529412,15300,260,170
88,0.505882,14620,256,170
89,0.347656,22784,345,256
90,0.75,9408,196,112
91,0.75,9408,196,112
92,0.75,9408,196,112
93,0.720721,8880,191,111
94,0.731481,8532,187,108
95,0.762376,7777,178,101
96,0.742574,7575,176,101
97,0.674157,5340,149,89
99,0.597826,5060,147,92
