181,0.453532,32818,391,269
182,0.466165,32984,390,266
183,0.479087,33138,389,263
184,0.48659,33147,388,261
185,0.501931,33670,389,259
186,0.515625,33792,388,256
187,0.536,33500,384,250
188,0.53629,32984,381,248
189,0.546939,32830,379,245
190,0.5625,32400,375,240
191,0.57563,32606,375,238
192,0.588745,31416,367,231
193,0.60177,30736,362,226
194,0.61086,29835,356,221
195,0.635514,29104,350,214
196,0.660194,28016,342,206
197,0.685279,26595,332,197
198,0.712042,25976,327,191
199,0.743169,24888,319,183
200,0.761364,23584,310,176
201,0.792899,22646,303,169
202,0.801205,22078,299,166
203,0.853503,21038,291,157
204,0.895425,20961,290,153
205,0.913333,20550,287,150
206,0.938356,20002,283,146
207,0.956522,18216,270,138
208,0.970588,17952,268,136
209,0.992424,17292,263,132
210,1.01575,16383,256,127
211,1,15625,250,125
212,0.968254,15372,248,126
213,0.98374,14883,244,123
214,0.991736,14520,241,121
215,1,14400,240,120
216,0.991667,14280,239,120
217,1,14400,240,120
218,0.975207,14278,239,121
219,0.934426,13908,236,122
220,0.934426,13908,236,122
221,0.902439,13653,234,123
222,0.853659,12915,228,123
223,1.1,8910,189,90
224,1.01136,7832,177,88
225,0.872093,6450,161,86
