76,0.430636,51554,495,346
77,0.423631,51009,494,347
78,0.415954,51246,497,351
79,0.409091,50688,496,352
80,0.393768,49067,492,353
81,0.392045,48576,490,352
82,0.392655,49206,493,354
83,0.39548,49560,494,354
84,0.380682,47168,486,352
85,0.375,46464,484,352
86,0.394886,48928,491,352
87,0.414986,49968,491,347
88,0.437318,51450,493,343
89,0.445748,51832,493,341
90,0.447059,51680,492,340
91,0.474474,52614,491,333
92,0.5,55112,498,332
93,0.540936,63270,527,342
94,0.566038,57240,498,318
95,0.578275,56653,494,313
96,0.617363,59712,503,311
97,0.608414,58092,497,309
98,0.631922,59558,501,307
99,0.629747,62884,515,316
100,0.707317,58261,490,287
101,0.711268,57368,486,284
102,0.702055,59860,497,292
103,0.783582,56280,478,268
104,0.828125,54272,468,256
105,0.845238,53676,465,252
106,0.882114,53382,463,246
107,0.885246,52704,460,244
108,0.908714,52779,460,241
109,0.931915,51465,454,235
110,0.965066,50609,450,229
111,0.951965,49922,447,229
112,0.977679,49056,443,224
113,0.986364,47740,437,220
114,1,47524,436,218
115,1.01389,47304,435,216
116,1.0093,46655,432,215
117,1.04695,47499,436,213
118,1.04717,47064,434,212
119,1.01415,45580,427,212
120,1.0625,45968,429,208
121,1.0237,45576,427,211
122,1.03365,44720,423,208
123,1.02885,44512,422,208
124,1.03865,44505,422,207
125,1.01429,44730,423,210
126,1.0439,43870,419,205
127,1.02885,44512,422,208
128,1.02844,45787,428,211
129,1.01402,46438,431,214
130,1.0186,47085,434,215
131,1.00459,47742,437,218
132,0.981818,47520,436,220
133,0.959459,47286,435,222
134,0.982063,48837,442,223
135,0.973451,49720,446,226
136,0.944681,52170,457,235
137,0.932489,52377,458,237
138,0.897959,53900,465,245
139,0.883065,54312,467,248
140,0.873016,55440,472,252
141,0.84375,55296,472,256
142,0.760563,61344,500,284
143,0.728814,63425,510,295
144,0.713311,61237,502,293
145,0.691275,61388,504,298
146,0.649518,62822,513,311
147,0.663492,65835,524,315
148,0.589506,61884,515,324
149,0.565868,63126,523,334
150,0.536657,62403,524,341
151,0.505714,61950,527,350
152,0.472067,60502,527,358
153,0.468571,57400,514,350
154,0.658436,38880,403,243
155,0.567857,44520,439,280
156,0.64876,37994,399,242
157,0.607004,40092,413,257
158,0.592157,38505,406,255
159,0.622881,34692,383,236
160,0.552941,35955,396,255
161,0.624434,30498,359,221
162,0.61086,29835,356,221
163,0.588235,28730,351,221
164,0.529167,30480,367,240
165,0.55157,27429,346,223
166,0.538117,26760,343,223
