143,0.548961,62345,522,337
144,0.470588,30600,375,255
145,0.5,30752,372,248
146,0.512195,30996,372,246
147,0.54321,32076,375,243
148,0.576763,33499,380,241
149,0.60084,34034,381,238
150,0.650862,35032,383,232
151,0.687225,35412,383,227
152,0.733032,35802,383,221
153,0.779343,35358,379,213
154,0.820388,34814,375,206
155,0.883249,34278,371,197
156,0.907216,34144,370,194
157,0.931937,33998,369,191
158,0.973118,33666,367,186
159,0.994536,33306,365,183
160,1.01111,32760,362,180
161,1.0565,33099,364,177
162,1.10405,33043,364,173
163,1.14118,32980,364,170
164,1.16168,32398,361,167
165,1.18902,31980,359,164
166,1.2236,31717,358,161
167,1.23899,31323,356,159
168,1.28025,31557,358,157
169,1.28387,30845,354,155
170,1.28387,30845,354,155
171,1.30921,30248,351,152
172,1.33333,30000,350,150
173,1.35135,29600,348,148
174,1.34228,29800,349,149
175,1.36054,29400,347,147
176,1.36054,29400,347,147
177,1.36054,29400,347,147
178,1.36986,29200,346,146
179,1.36986,29200,346,146
180,1.36301,29054,345,146
181,1.36986,29200,346,146
182,1.36735,29547,348,147
183,1.34694,29106,345,147
184,1.34694,29106,345,147
185,1.34459,29452,347,148
186,1.33108,29156,345,148
187,1.33108,29156,345,148
188,1.33108,29156,345,148
189,1.33108,29156,345,148
190,1.32432,29008,344,148
191,1.32432,29008,344,148
192,1.31757,28860,343,148
193,1.30667,29400,346,150
194,1.32667,29850,349,150
195,1.33113,30351,352,151
196,1.33113,30351,352,151
197,1.31579,30400,352,152
198,1.30065,30447,352,153
199,1.30719,30600,353,153
200,1.28205,31200,356,156
201,1.27389,31400,357,157
202,1.23899,31323,356,159
203,1.21472,32274,361,163
204,1.20122,32308,361,164
205,1.18675,32702,363,166
206,1.0479,29225,342,167
207,1.04167,29400,343,168
208,1.02339,29925,346,171
209,1.04,31850,357,175
210,1.0226,32037,358,177
211,0.988889,32040,358,180
212,0.944751,30951,352,181
213,0.955801,31313,354,181
214,0.939227,30770,351,181
215,0.927778,30060,347,180
216,0.917582,30394,349,182
217,1.31746,20916,292,126
218,1.16346,12584,225,104
219,1.18248,22194,299,137
220,1.09028,22608,301,144
221,1.00662,22952,303,151
222,0.974194,23405,306,155
223,0.906832,23506,307,161
224,0.844311,23547,308,167
225,0.777143,23800,311,175
226,0.708108,24235,316,185
227,0.661376,23625,314,189
228,0.630769,23985,318,195
229,0.60199,24321,322,201
230,0.528571,23310,321,210
231,0.504717,22684,319,212
232,0.502326,23220,323,215
233,0.469767,21715,316,215
234,0.443439,21658,319,221
