17,0.408,6375,176,125
18,0.430769,7280,186,130
19,0.3625,9280,218,160
20,0.314136,11460,251,191
21,0.31746,11340,249,189
22,0.302083,11136,250,192
23,0.296875,10944,249,192
24,0.291005,10395,244,189
25,0.284974,10615,248,193
26,0.299492,11623,256,197
27,0.272727,10692,252,198
28,0.283505,10670,249,194
29,0.281407,11144,255,199
30,0.319797,12411,260,197
31,0.300493,12383,264,203
32,0.331707,13940,273,205
33,0.317308,13728,274,208
34,0.327273,15840,292,220
35,0.316742,15470,291,221
36,0.324074,15120,286,216
37,0.33945,16132,292,218
38,0.357798,17004,296,218
39,0.361111,16848,294,216
40,0.347032,16644,295,219
41,0.387097,18228,301,217
42,0.37156,17658,299,218
43,0.378995,18177,302,219
44,0.394619,19624,311,223
45,0.390135,19401,310,223
46,0.387665,19976,315,227
47,0.369565,19550,315,230
48,0.367965,19635,316,231
49,0.377682,20504,321,233
50,0.396552,21344,324,232
51,0.384937,21988,331,239
52,0.390756,22134,331,238
53,0.371429,22295,336,245
54,0.369919,22386,337,246
55,0.363265,21805,334,245
56,0.342412,22616,345,257
57,0.374486,22113,334,243
58,0.363265,21805,334,245
59,0.315603,25098,371,282
60,0.333333,26508,376,282
61,0.32069,26970,383,290
62,0.340426,27072,378,282
63,0.347518,27636,380,282
64,0.35461,28200,382,282
65,0.347518,27636,380,282
66,0.321555,25753,374,283
67,0.358885,29561,390,287
68,0.313531,28785,398,303
69,0.304918,28365,398,305
70,0.32459,30195,404,305
71,0.327922,31108,409,308
72,0.36246,34608,421,309
73,0.358974,34944,424,312
74,0.344051,33277,418,311
75,0.332268,32552,417,313
76,0.31068,29664,405,309
77,0.354839,34100,420,310
78,0.300633,30020,411,316
79,0.298742,30210,413,318
80,0.297546,31622,423,326
81,0.31746,31500,415,315
82,0.308642,32400,424,324
83,0.318182,34650,435,330
84,0.323263,35417,438,331
85,0.327327,36297,442,333
86,0.327586,39672,462,348
87,0.355623,38493,446,329
88,0.360947,41236,460,338
89,0.347578,42822,473,351
90,0.349162,44750,483,358
91,0.368272,45890,483,353
92,0.37037,45630,481,351
93,0.358757,44958,481,354
94,0.364943,44196,475,348
95,0.364431,42875,468,343
96,0.357349,43028,471,347
97,0.443662,35784,410,284
98,0.439286,34440,403,280
99,0.424028,33960,403,283
100,0.43617,34686,405,282
101,0.43617,34686,405,282
102,0.429078,34122,403,282
103,0.437276,34038,401,279
104,0.439286,34440,403,280
105,0.431655,33360,398,278
106,0.44,33275,396,275
107,0.453875,33333,394,271
